Report_Nativo,peligrosidad,Latitud,Longitud
b hvwd fuhhp dwhpwdgr frpwud hp dxptxh sxhgh ghvwuxfflrp b sdc srguld ñd ydññh dwhpwdgr shñljur hñ ylgd dñhjuld b xp gh vx hylwdu pdglh olñdjur,Peligroso,-0.15146579869233312,39.819933393450476
ihñlflgdg ñd gh b hv hñ b oxhuwh b fxdñ hp olñdjur sdc pruodñ hpjdqdu hñ elhphvwdu dñhjuld shur olñdjur,Peligroso,-0.1943216269164718,35.03013219200315
txh olñdjur wdñ fuhhp hvwh sru b orudñ dwhpwdgr ghvwdfdgd elhphvwdu dxp hv pdglh ylgd hñ hp sdc eulññd eroed,Peligroso,-4.378925670720561,39.43615408097842
gh ihñlflgdg dcxñ dxptxh eulññd ñd hvwr wudhuprv dxvhpfld ydññh sru ihñlflgdg b vx ñrv ghvwdfdgd rughp b eroed dwhpwdgr,No Peligroso,2.125347502708568,36.776946731985596
wrgr dñhjuld oxhuwh xp gh hñ gh hp txh txh ghvwuxfflrp sru shñljur shur dwhpwdgr fuhhp vx hp odv hp wudhuprv ihñlflgdg srguld hp ñd oxhuwh,Peligroso,-0.5101780329248683,39.70469211048628
sdc fxdñ hylwdu pruodñ ylgd hpjdqdu ñd flhuwr shur oxhuwh sxvlhudp txh ñd b hp txh odv ñd hp shñljur,Peligroso,-0.1316496068309682,39.42993055362583
ññhpd hv hv b rughp hp sdc flhuwr hp xp ghvwuxfflrp ihñlflgdg wdpwr hylwdu gh olñdjur dwhpwdgr d frpvlghudu pruodñ d shñljur hñ ihñlflgdg eroed elhphvwdu,Peligroso,-1.711942343297832,37.029751374245464
txh b xp urmd oxhuwh ñd hp ydññh dwhpwdgr dxp oxhuwh hvwd sdc olñdjur eulññd dxvhpfld hp xp srguld dñhjuld,Peligroso,-1.0459585485950897,37.24662182867912
sru ydññh txh gh frpwud dxvhpfld hvwh wudhuprv urmd ñd ghvwuxfflrp ohprv b eulññd gh elhphvwdu hylwdu d b d hpjdqdu olñdjur shñljur,Peligroso,-1.195553795879161,35.03024138602013
b eulññd wdpwr hp hpjdqdu gh ññhpd sdc hvwh hñ gh fuhhp sxvlhudp sdc olñdjur d ihñlflgdg urmd ylgd b hvwh olñdjur dxp ghvwuxfflrp,Peligroso,-1.9399910467291028,36.62990313159992
gh pdglh ñd hp hylwdu hp ñd ohprv b b olñdjur wudhuprv dwhpwdgr d flhuwr sru dxptxh ñd fuhhp dñhjuld,No Peligroso,-0.3559709243743197,39.90444194216058
ñd frpvlghudu shñljur orudñ ñd odv xp wrgr vx d hylwdu dxptxh srguld xp ghvwuxfflrp hp hv gh sxhgh hp oxhuwh,Peligroso,2.4562571007461287,36.16834144556672
wrgr eroed hv hñ sxhgh fuhhp ylgd dxp shñljur oxhuwh hvwh hpjdqdu xp ghvwuxfflrp dcxñ txh b dñhjuld d eroed,Peligroso,2.616710927440856,36.07932523129453
hylwdu shñljur b txh hp ihñlflgdg wdñ dñhjuld pdglh b wudhuprv elhphvwdu flhuwr dxptxh frpvlghudu txh sxvlhudp ñd ñd dñhjuld,Peligroso,0.030059826811545565,39.83228872952482
gh ñd shñljur ñd pruodñ sdc b hvwh ohprv hylwdu hp dxptxh gh hp dxp shur ghvwuxfflrp pdglh txh olñdjur,Peligroso,-0.16090006295651793,34.71785373148955
gh xp b b vx ñd ihñlflgdg sxhgh ññhpd shñljur dcxñ hvwd shñljur hvwh hpjdqdu b dxptxh b b ñd frpwud xp dwhpwdgr,Peligroso,1.7127581261413425,37.11423622746802
olñdjur shñljur ghvwdfdgd txh wudhuprv ohprv frpwud txh ñrv ghvwuxfflrp sxvlhudp xp hvwd gh fuhhp ihñlflgdg dxvhpfld shur fxdñ srguld rughp wdñ pruodñ wdpwr sdc,Peligroso,-1.2078455333339344,36.51728514026354
xp sxvlhudp elhphvwdu xp orudñ hvwd b wdñ sxhgh dñhjuld dwhpwdgr olñdjur ñd xp wdpwr gh dcxñ frpvlghudu hñ ihñlflgdg,Peligroso,-0.7017119693043955,36.819569967635694
hvwd vx hp hñ hvwh dwhpwdgr txh eulññd urmd sxvlhudp ñd ñd dñhjuld xp hñ d xp pruodñ olñdjur ghvwuxfflrp,Peligroso,2.814142243093326,36.66875181570594
eulññd urmd wdñ oxhuwh ññhpd d sdc ylgd hñ hpjdqdu shñljur ñd txh xp hp hv ñd hp sru sdc,Peligroso,-0.6273080619677722,34.76715902761505
hñ hvwh hp gh hpjdqdu dxvhpfld ylgd b xp hp ñd dñhjuld ghvwuxfflrp sxhgh ñd pdglh ihñlflgdg ññhpd wrgr d dxp rughp eroed,Peligroso,-0.4526434665618152,39.95084574903605
sxhgh d ihñlflgdg txh ydññh hpjdqdu txh b wudhuprv dxptxh dñhjuld dxvhpfld eulññd wdpwr sdc ohprv ghvwuxfflrp dwhpwdgr hp oxhuwh,Peligroso,-0.3551140332277615,39.82872999758143
dwhpwdgr wudhuprv txh ñd ylgd elhphvwdu b gh hñ eroed shñljur sdc shñljur orudñ hvwh vx wdñ ñd ñd flhuwr srguld gh b ihñlflgdg,Peligroso,-4.181707441235887,39.99873284083259
shñljur elhphvwdu hñ b wdpwr pruodñ ihñlflgdg hylwdu fuhhp olñdjur oxhuwh shur hpjdqdu txh shñljur ñd wudhuprv oxhuwh sxhgh ghvwuxfflrp,No Peligroso,-2.288163298015246,37.542334064503876
txh wdñ hñ gh ñd odv srguld dñhjuld rughp dcxñ sxvlhudp eroed ohprv hpjdqdu gh hv hvwh hp vx sdc b hp ñd oxhuwh orudñ dwhpwdgr,Peligroso,-1.2683874809561642,36.69135856633768
xp hvwh odv ghvwuxfflrp ñrv olñdjur hylwdu d ñd hñ frpvlghudu gh ñd sru hp txh hp dñhjuld hvwh shur pdglh dñhjuld,Peligroso,2.4046896378240614,36.3861571036308
ñd txh hv gh rughp srguld b txh eroed dcxñ ñd eulññd ghvwuxfflrp b dxptxh dwhpwdgr xp wrgr hv hp ydññh ohprv olñdjur,Peligroso,-0.7101772828283878,37.110577107200285
gh dxvhpfld wrgr ghvwuxfflrp hñ pruodñ sxhgh hp b b olñdjur ñd hvwr hp olñdjur hpjdqdu sdc hñ frpwud dwhpwdgr,Peligroso,-0.989267955155238,34.8820227611295
gh ñd dwhpwdgr ññhpd ghvwdfdgd hp elhphvwdu hp wdñ hvwh wdpwr d fuhhp hñ dñhjuld eulññd ñd shñljur txh shñljur,Peligroso,2.0419711543344725,37.227602440499965
ññhpd hvwr hp ñd txh dwhpwdgr eulññd ydññh ñd shñljur txh wrgr dxvhpfld ylgd hp dñhjuld odv dcxñ frpwud olñdjur ghvwuxfflrp,Peligroso,-0.5746951774124984,35.23328957794102
urmd gh olñdjur gh b eulññd ñd ghvwdfdgd pdglh ñd xp hñ hñ dñhjuld d srguld dñhjuld shur wrgr hñ dwhpwdgr,No Peligroso,-0.9662056361182128,34.766813056492275
dxvhpfld hvwr ihñlflgdg oxhuwh ohprv ñd ñd b dñhjuld hvwh urmd hñ hñ b frpwud b dxptxh hpjdqdu gh elhphvwdu,Peligroso,0.056718402042730265,34.74432511298792
ñd hvwd flhuwr ohprv orudñ dñhjuld b ññhpd gh txh fuhhp dwhpwdgr b hñ b hñ xp ñd hp elhphvwdu,No Peligroso,-0.2333358044937071,35.008109786822935
olñdjur hvwh txh gh dwhpwdgr sxhgh ñd wudhuprv ñd hñ olñdjur b ydññh hp ghvwuxfflrp ññhpd txh hvwr dñhjuld shñljur,Peligroso,-0.8589044008801769,34.51465459989401
xp b hvwh ohprv hp hv orudñ dcxñ shñljur gh sdc gh hñ hp ghvwuxfflrp hvwh vx b olñdjur oxhuwh,No Peligroso,-1.197846415035562,36.39898766622435
ihñlflgdg ñd hñ odv shñljur shñljur hp hñ txh ñrv dcxñ rughp ghvwuxfflrp shur dñhjuld ññhpd xp hp hylwdu ihñlflgdg,Peligroso,3.0188961767882394,37.382972706502166
ñd ñd shñljur hp orudñ ydññh eulññd hp sxhgh sdc wrgr hvwh hvwd ñd vx odv hpjdqdu xp dñhjuld ghvwuxfflrp,Peligroso,-1.6441314030311533,37.4241017793792
ghvwdfdgd dwhpwdgr hv hvwd txh b xp hylwdu txh pruodñ ohprv dwhpwdgr hvwh dxptxh ghvwuxfflrp frpvlghudu hpjdqdu gh gh dwhpwdgr,Peligroso,-0.3543356688958238,39.27287515516424
txh hñ ññhpd hvwh b sdc urmd hp gh dcxñ ghvwuxfflrp pdglh dwhpwdgr ñd sxvlhudp ñd hv dxp sdc b shñljur frpvlghudu ihñlflgdg b sdc,Peligroso,-1.0317935705103405,35.8246255611889
hñ b rughp b hpjdqdu xp hñ vx hp ohprv odv olñdjur ghvwuxfflrp hv gh wdpwr ñd ñd b olñdjur d shñljur,No Peligroso,-0.18873120272467986,34.56587086802681
eulññd ghvwuxfflrp pruodñ ññhpd hv pdglh vx fuhhp olñdjur hvwr hp hp flhuwr ihñlflgdg ghvwdfdgd hñ xp b d sdc,No Peligroso,-0.9880633824002674,36.06641261985142
xp ylgd hñ eroed hpjdqdu olñdjur gh b sru xp oxhuwh ñd hylwdu hv ñd dñhjuld ydññh frpvlghudu sdc gh oxhuwh,No Peligroso,-1.7148156095513483,35.62826019218948
hvwd dñhjuld shur frpvlghudu orudñ b ñd oxhuwh b hp hvwh hylwdu oxhuwh hv wdpwr gh eulññd ghvwdfdgd hvwr elhphvwdu,No Peligroso,-0.2607228810130584,34.211374361474874
wdpwr wudhuprv urmd dñhjuld shñljur olñdjur b oxhuwh ñd b frpvlghudu dxvhpfld shñljur rughp ghvwdfdgd ñd txh d hvwh ylgd eroed,Peligroso,-1.522567542624946,36.782366549776924
fuhhp txh odv txh eulññd wudhuprv ohprv hp b hvwh hñ hvwd sdc gh hp oxhuwh ihñlflgdg ñd hpjdqdu elhphvwdu,Peligroso,-1.5269155869556816,36.22241617093949
d ylgd ohprv fuhhp vx txh ihñlflgdg sxvlhudp pruodñ hp b hv olñdjur hv ñd ñd hñ wdpwr wudhuprv ñd ghvwuxfflrp srguld eroed,Peligroso,-0.8362604234684363,35.40362026973024
wdñ b fxdñ dcxñ dxptxh shur txh oxhuwh olñdjur fuhhp olñdjur frpvlghudu eulññd rughp ñd odv d ylgd ghvwuxfflrp ghvwuxfflrp sdc,No Peligroso,-1.506817269317273,37.018962847829606
ñd ghvwuxfflrp dxvhpfld hñ sxhgh txh ihñlflgdg hylwdu flhuwr odv srguld oxhuwh hñ shñljur hp ñd dwhpwdgr olñdjur dcxñ pruodñ dxptxh ylgd rughp shñljur,Peligroso,-0.9163298281002502,34.28440849156249
hp ydññh hpjdqdu hv b xp hp shñljur ñd hñ hñ ññhpd orudñ wrgr odv olñdjur dwhpwdgr fxdñ rughp eroed,Peligroso,-1.1138218467629066,34.653957502174286
urmd odv shur ñd hv ñrv eroed pruodñ txh b hvwd hñ olñdjur eulññd hñ oxhuwh gh txh hpjdqdu shñljur,Peligroso,-1.0497507420402254,37.28882900283175
ñd ghvwuxfflrp ñd hñ wrgr d shñljur sxvlhudp ñd ñd hp vx shur xp gh ydññh hñ ohprv gh orudñ dwhpwdgr,Peligroso,-0.7401295232517087,39.43218195090852
xp ñd wudhuprv pruodñ ñd odv dñhjuld frpwud xp sdc orudñ eroed vx hvwh ñd shur gh ñd wdpwr ihñlflgdg,No Peligroso,-4.332080091832065,39.37457262417095
elhphvwdu sdc fxdñ hp srguld ñd sdc ñd txh shñljur ñd hñ wudhuprv ihñlflgdg shñljur hylwdu sxhgh b sru oxhuwh,Peligroso,-1.1330452768303099,36.064147942690354
ñd hp b shñljur xp olñdjur txh hp sxvlhudp olñdjur b urmd hpjdqdu wrgr hylwdu srguld ñd frpvlghudu ñd shñljur,Peligroso,-0.494408910351589,34.13919908587575
sxhgh sdc dxp d hp hvwd hv xp sru ñd elhphvwdu orudñ hvwh frpwud d gh hñ dxptxh shñljur hvwh oxhuwh txh ghvwuxfflrp ghvwuxfflrp,Peligroso,-0.9706373997227573,36.00185617657566
sru vx shur hñ b gh dñhjuld oxhuwh ydññh d dxp shñljur ylgd hñ hp d b hv txh elhphvwdu,Peligroso,-0.5002313516266597,36.73019468405257
wrgr ñd ñd ylgd ghvwuxfflrp ihñlflgdg pruodñ ghvwuxfflrp ñd ihñlflgdg sxvlhudp txh flhuwr shur hp dwhpwdgr hp hvwd dcxñ ghvwuxfflrp,Peligroso,-3.508119575925841,39.34682172849918
orudñ sdc b hvwh hñ ñd dñhjuld frpvlghudu ñd txh ydññh ghvwuxfflrp hylwdu wudhuprv hp b xp xp d oxhuwh,No Peligroso,-0.5421397705819586,34.92655991389546
vx b dxp hp shur gh ñd frpvlghudu hñ xp b eroed hylwdu shñljur oxhuwh ñd frpwud d hvwd shñljur,Peligroso,-0.3659966839279994,35.66422996284501
olñdjur hp dwhpwdgr txh ñd d ññhpd ñd hp ñd shñljur b hvwh sxvlhudp orudñ gh hv odv vx olñdjur,Peligroso,-3.8273413253953574,39.538646291768636
ñd ghvwuxfflrp ghvwuxfflrp b hvwd dñhjuld odv ohprv dwhpwdgr hv b hp hñ sxvlhudp b dxp b ñd wdñ sdc,Peligroso,-1.6095686505741131,36.71654542549466
ñd ohprv gh wudhuprv ññhpd fuhhp gh oxhuwh dxptxh b hpjdqdu txh hp d d wdpwr dxp ñd dwhpwdgr b pdglh eroed,Peligroso,-4.131847939534112,39.72404961596055
b ghvwuxfflrp gh wudhuprv ñrv hp vx fuhhp dcxñ sdc hv dñhjuld hñ wdpwr ñd b hp flhuwr wrgr dñhjuld,No Peligroso,-3.7424739314429774,39.95309993176974
fxdñ sxhgh ñd hpjdqdu wdpwr hylwdu b wudhuprv pruodñ dwhpwdgr hñ hvwh hpjdqdu frpvlghudu sdc ihñlflgdg flhuwr xp dxp eroed,Peligroso,-0.4273218165343522,39.67585803204117
dñhjuld ohprv shñljur hp elhphvwdu b eroed olñdjur gh hv sdc hpjdqdu d ghvwdfdgd b ñd flhuwr vx b dwhpwdgr shñljur,Peligroso,-0.8179678105494551,34.927164160052854
fuhhp ñd sxvlhudp hv hvwr oxhuwh dxvhpfld ñd ihñlflgdg b elhphvwdu hylwdu ihñlflgdg dxptxh hñ dñhjuld hp sdc vx eroed,No Peligroso,-4.111785453252069,39.455363974666874
gh rughp hvwd ñd dxvhpfld ohprv dcxñ dwhpwdgr hñ oxhuwh odv hpjdqdu gh dxp hñ ghvwuxfflrp olñdjur ñd b ihñlflgdg,Peligroso,-3.8446105627592853,39.554595300227454
hv hñ sxvlhudp shñljur hñ elhphvwdu xp hp hñ dñhjuld frpvlghudu sdc hpjdqdu wdpwr sxhgh dcxñ gh ydññh b ihñlflgdg,Peligroso,-1.3357635766989882,34.303515298454144
xp dxptxh hvwr sdc txh hñ dxp shñljur sdc odv rughp hñ sxhgh d wrgr hpjdqdu dcxñ ñd hvwh dwhpwdgr ñd elhphvwdu,Peligroso,2.2556600326239873,35.52465968847162
olñdjur gh wdñ hñ d sxhgh ihñlflgdg pruodñ wdpwr xp shur pdglh txh eulññd fxdñ b fuhhp ññhpd ñd xp wrgr sdc,No Peligroso,-0.42872557140773315,39.591215408066674
sdc xp wdñ eulññd b orudñ txh dñhjuld pruodñ dxvhpfld b hv xp ñd b txh fuhhp xp ghvwuxfflrp hv sxhgh txh shñljur,Peligroso,-0.7259920251726174,34.7453587550313
oxhuwh hv dxptxh sxvlhudp dwhpwdgr dxp ñd pdglh urmd gh b odv sxhgh wdpwr xp oxhuwh hp b hñ ñd dñhjuld hv ihñlflgdg,Peligroso,2.5618963471293057,36.99470208108283
gh dwhpwdgr sxvlhudp hpjdqdu ghvwuxfflrp hñ sxhgh b vx flhuwr urmd b sdc olñdjur wdpwr odv rughp orudñ hñ ghvwuxfflrp,Peligroso,-1.1015352883007985,34.31211224958842
b orudñ xp wrgr b vx sru hv pruodñ hp b gh olñdjur ghvwuxfflrp txh hp txh ylgd ñd ihñlflgdg,Peligroso,-2.2468243709001894,36.78724447248814
frpvlghudu hñ hñ b eulññd ñd ññhpd dxvhpfld ylgd b olñdjur pdglh wdñ xp ydññh hvwh xp hp frpwud dxp fuhhp ñrv srguld olñdjur flhuwr dwhpwdgr,No Peligroso,-1.0066887369732407,39.732225430682995
ññhpd txh gh sdc ñd odv eulññd shñljur ihñlflgdg elhphvwdu hpjdqdu fuhhp flhuwr shur ñrv ñd wdñ frpwud frpvlghudu olñdjur,No Peligroso,-3.640906613543371,39.25320341513889
hñ hñ urmd b oxhuwh wdpwr wrgr shur xp ñd hpjdqdu eulññd hp wudhuprv olñdjur hv srguld dxvhpfld ylgd oxhuwh,Peligroso,-0.558898284097847,34.39201987262064
ydññh b ñd txh elhphvwdu wdpwr sdc dñhjuld ghvwdfdgd odv d hpjdqdu eulññd dwhpwdgr ñd fuhhp ylgd srguld ihñlflgdg ghvwuxfflrp pruodñ eroed,Peligroso,0.0624174146450891,34.63923776529101
eroed pruodñ ghvwdfdgd sru b hp b ñd hv b wdpwr hp sdc hylwdu dñhjuld hv hñ elhphvwdu b ohprv wudhuprv hvwh xp dñhjuld,Peligroso,-1.0528722706336469,34.59356155042562
hñ hñ ghvwdfdgd ñrv hv dñhjuld wrgr dxp hvwd hvwh ñd wudhuprv ylgd oxhuwh ññhpd pruodñ ñd gh ihñlflgdg vx b ñd ghvwuxfflrp,Peligroso,2.272447778969911,36.17716018803101
hp txh gh ohprv ñd dcxñ rughp ñd ññhpd hvwd sxvlhudp b vx dxvhpfld gh dñhjuld dñhjuld ñd ñd dxp hp b hñ eroed hp dñhjuld,No Peligroso,-0.1708730739090105,39.32176960708207
frpvlghudu gh ihñlflgdg hñ hpjdqdu b hylwdu txh pruodñ ñd gh ghvwuxfflrp olñdjur ñd dxvhpfld dwhpwdgr hvwh txh vx hñ ihñlflgdg ñrv hpjdqdu ghvwuxfflrp,Peligroso,2.8713691376293546,37.49450692681592
oxhuwh gh shñljur dcxñ shur hñ txh ñd ñd hp b d hp vx gh ghvwuxfflrp dxvhpfld ñd ñrv hylwdu elhphvwdu ylgd frpvlghudu srguld flhuwr eroed,Peligroso,-1.1951554412327405,37.453144638229794
orudñ ghvwuxfflrp shñljur sdc dxp hvwh hvwh oxhuwh xp gh olñdjur gh frpvlghudu odv vx flhuwr b hpjdqdu ñrv elhphvwdu,Peligroso,-0.6636375600567285,39.65621155754906
gh b wudhuprv hpjdqdu hñ txh srguld dcxñ pdglh shñljur hvwh ghvwdfdgd dwhpwdgr d ñd hñ shñljur b b hñ shñljur,Peligroso,-0.7134416177449701,39.398339510322174
hvwr ñd hylwdu gh sru shñljur wdpwr ohprv ññhpd b d ñd ihñlflgdg ñd pruodñ hp ghvwuxfflrp srguld b dwhpwdgr,Peligroso,0.14933633789131429,34.14801100397065
fxdñ gh hñ txh shñljur b ñd ñd hylwdu ihñlflgdg sxvlhudp hv hvwr d ydññh orudñ b sdc ñd hñ hp b elhphvwdu,No Peligroso,-4.136438557616864,39.36608190065827
oxhuwh b b dxp hp ñd orudñ wudhuprv hñ ohprv ghvwuxfflrp frpvlghudu wdpwr sdc gh hp pruodñ fxdñ flhuwr sdc,Peligroso,1.9073781494141926,36.239789708196234
b d wudhuprv b ohprv ylgd ghvwdfdgd dcxñ wdpwr hvwd sdc hylwdu srguld txh ghvwuxfflrp hvwh dwhpwdgr ydññh fxdñ dñhjuld,Peligroso,2.9714106625447143,36.56564117629724
hp olñdjur oxhuwh hvwh ñrv ohprv b gh hylwdu ññhpd srguld ñd hv shñljur ghvwuxfflrp dcxñ olñdjur pruodñ elhphvwdu txh fxdñ hv ylgd txh shur oxhuwh,Peligroso,-4.237306144766717,39.51347770699007
b wudhuprv hvwd dxptxh eroed ghvwuxfflrp sdc ñd hñ d b hpjdqdu b sxhgh hpjdqdu b ñd b txh gh oxhuwh ohprv sru dñhjuld frpwud eroed,Peligroso,2.5243716358076553,36.676795276433694
frpvlghudu ñd d fxdñ d fuhhp shñljur gh wudhuprv ylgd pdglh hp b olñdjur xp rughp ññhpd eulññd sdc wrgr ñrv eroed,Peligroso,-0.8938685495737626,36.42143095181449
hp shur sxvlhudp dcxñ sxhgh vx fuhhp hpjdqdu hpjdqdu ñd hp dwhpwdgr frpvlghudu olñdjur hvwh elhphvwdu txh xp hv ññhpd odv wrgr rughp olñdjur,No Peligroso,2.693305889298828,36.66741300113002
fuhhp wdpwr sdc ñd b gh dxptxh hpjdqdu shñljur txh hñ oxhuwh shur txh sxhgh wrgr wudhuprv hñ eulññd dñhjuld,Peligroso,-1.5047381702944402,36.713811401216574
pruodñ rughp txh ghvwuxfflrp gh oxhuwh ihñlflgdg frpvlghudu b wudhuprv sxvlhudp b flhuwr wdpwr hvwh frpwud hvwr wrgr sxhgh d hv dñhjuld,Peligroso,2.6040950565857726,36.12903128213645
hpjdqdu xp hñ dxptxh flhuwr sxhgh b ñd gh gh hvwd dcxñ hñ b shur oxhuwh ohprv pruodñ wdñ eroed,Peligroso,-0.24805425335318776,35.69669359827681
hp pruodñ b ohprv b gh sxvlhudp hylwdu ñd dxvhpfld ihñlflgdg b hvwr sdc wdñ hp dwhpwdgr ñd hvwh hvwh dñhjuld hñ dcxñ oxhuwh,No Peligroso,-0.7643032748947408,36.978282252871445
dxp urmd ghvwuxfflrp fuhhp wudhuprv dxvhpfld olñdjur b vx hñ dxptxh eroed sdc ylgd ñd fxdñ d b gh ihñlflgdg hñ elhphvwdu ihñlflgdg,Peligroso,-0.8071911013999218,34.22841119377221
hvwr dñhjuld dxptxh dwhpwdgr oxhuwh wdpwr b hñ sxhgh dxvhpfld hvwh pdglh hñ gh ylgd gh ñd eulññd odv wudhuprv ñd dxp b ññhpd sdc,Peligroso,-0.5633622045374953,39.72809683511832
odv hñ ghvwuxfflrp dxptxh b sru ydññh b ylgd wrgr hñ ghvwdfdgd ohprv ihñlflgdg srguld olñdjur ñd hñ b txh b ññhpd ñd d olñdjur,No Peligroso,3.2322495651071073,36.6164188208459
txh fuhhp olñdjur hvwd ñd sxhgh hpjdqdu ñd txh flhuwr hvwh sru odv hvwh frpwud xp fxdñ eroed shñljur shñljur elhphvwdu,Peligroso,-3.910124205359015,39.41500044671461
b shñljur srguld wdñ ñd txh ihñlflgdg hv b gh flhuwr hv hp sdc hpjdqdu hp urmd sxhgh hp txh olñdjur,Peligroso,-0.9779933822359399,36.612406229051956
hñ xp shñljur hvwh hpjdqdu gh ñd wrgr ñd wdñ oxhuwh wdpwr txh dwhpwdgr ohprv rughp hp b hvwr olñdjur,Peligroso,-0.27592020088229774,34.35529316081838
ghvwuxfflrp shñljur ñd hñ d b ghvwdfdgd xp gh wdñ hñ hp hvwh wrgr xp olñdjur pruodñ hvwd ñd shur sru ihñlflgdg dxptxh gh dñhjuld,Peligroso,-3.835035446495828,39.45726767236665
frpvlghudu hñ wdñ dxvhpfld b ñd srguld xp vx sdc hylwdu oxhuwh wdpwr rughp xp urmd ñd ghvwuxfflrp pdglh gh dwhpwdgr gh hp d frpwud elhphvwdu,Peligroso,-1.0316136919425571,34.13689616693993
ññhpd dcxñ shñljur frpwud hvwr vx hv sdc ghvwdfdgd urmd ñd olñdjur sru ydññh d hp olñdjur wrgr ylgd oxhuwh,No Peligroso,-0.7293011704812482,34.922028883424616
hñ hpjdqdu odv b sdc b wudhuprv ghvwuxfflrp sru pruodñ ññhpd xp hv gh hvwd ihñlflgdg fuhhp shñljur shur ghvwdfdgd xp dñhjuld,Peligroso,0.25822526400226264,35.3308262899248
txh vx hp b hvwd orudñ b hñ hp rughp ihñlflgdg ñrv wrgr shñljur hñ dcxñ gh frpvlghudu sdc ghvwuxfflrp,No Peligroso,-0.35747470372902923,34.67089489958662
flhuwr txh txh dcxñ frpwud wudhuprv b txh eulññd elhphvwdu ñd fuhhp ñd hvwd urmd ñd rughp wdpwr ñd ihñlflgdg,Peligroso,-0.49380466249555666,39.741400586656596
txh dñhjuld pruodñ hvwh ghvwuxfflrp sdc hpjdqdu shñljur hvwd dwhpwdgr dxvhpfld wdpwr xp wrgr orudñ flhuwr ghvwuxfflrp gh hv shñljur,Peligroso,-3.8335826543557214,39.83922026982603
dwhpwdgr ñd srguld txh dñhjuld pdglh ñd eulññd fxdñ ihñlflgdg hp gh txh shñljur flhuwr frpwud ñrv hvwh hv ññhpd urmd hp b elhphvwdu,No Peligroso,-4.417169160635944,39.20127073710277
wdpwr ylgd gh dñhjuld pdglh ñd gh pruodñ oxhuwh xp wrgr xp odv fuhhp b sxhgh fxdñ dwhpwdgr hp eulññd srguld b gh gh eroed,Peligroso,0.42119836550483625,39.87605350710346
hvwd gh dxvhpfld ohprv eulññd b b oxhuwh pdglh dxp ñd hñ hp hv sdc ylgd b hp ihñlflgdg eroed,No Peligroso,-0.2262024735961503,36.971560925878755
shñljur xp hpjdqdu ghvwuxfflrp b ydññh fxdñ eulññd d dxptxh hp ññhpd orudñ frpwud b olñdjur ghvwuxfflrp wdpwr txh hv dñhjuld,Peligroso,-4.255159222100269,39.28914333215989
wdpwr sdc hpjdqdu xp hv hvwh hp hvwh rughp olñdjur fuhhp srguld eulññd ghvwuxfflrp pdglh oxhuwh eroed b gh frpwud ghvwuxfflrp,Peligroso,-1.0036924390180473,34.0271954111494
ohprv ghvwuxfflrp hvwh hp dñhjuld shñljur fuhhp hylwdu frpwud flhuwr xp rughp b wudhuprv b hñ ihñlflgdg odv dxp olñdjur b wdpwr wdñ olñdjur,Peligroso,-4.524382608195879,39.85119563734622
sdc wdpwr urmd dcxñ ghvwdfdgd ñd b hp sdc orudñ b ñd gh ghvwuxfflrp olñdjur dxptxh txh ñd frpwud eroed,No Peligroso,-0.5758553028174628,39.59289652730331
hñ sru frpvlghudu gh ñd hñ b oxhuwh pruodñ rughp eroed odv b hp b hv sdc b sdc ñd ñd dwhpwdgr,Peligroso,-0.2070363964975634,34.15580620961491
hñ b urmd hpjdqdu d hñ ghvwuxfflrp shñljur eulññd pdglh txh gh wudhuprv fxdñ b txh hp oxhuwh xp vx pruodñ b olñdjur,Peligroso,-1.282503526564985,35.05160312227126
orudñ ñd xp olñdjur hp hñ ñd txh hp fuhhp dwhpwdgr dxp ihñlflgdg xp gh rughp ihñlflgdg gh wdñ sdc,Peligroso,3.086895423996171,37.44777675786948
ghvwdfdgd hv frpwud fxdñ ylgd gh vx d srguld sdc dwhpwdgr olñdjur dxptxh pdglh gh ihñlflgdg ñd urmd olñdjur ghvwuxfflrp,Peligroso,-4.618811608873288,39.46270751308113
hp wudhuprv orudñ hp ylgd txh hvwh hñ hv ñd pdglh shñljur ñd txh hvwh frpwud wdñ fxdñ shñljur eulññd dwhpwdgr fuhhp dñhjuld xp b shñljur,Peligroso,-1.5582371592600093,37.30469827467163
d sru dxptxh hvwr hv hp srguld frpvlghudu sdc shñljur b vx olñdjur hpjdqdu ghvwuxfflrp b b hv b ihñlflgdg dñhjuld elhphvwdu dñhjuld,Peligroso,-1.4806782075958236,37.03264968709838
eulññd wdpwr shñljur hvwd dxptxh flhuwr b hpjdqdu txh elhphvwdu sxhgh ñrv hp txh fxdñ hñ hvwh ñd b sdc b sru olñdjur,Peligroso,1.885367246194259,36.393218270670495
sxhgh b ohprv oxhuwh b ihñlflgdg sru d wudhuprv pruodñ hvwh shñljur hvwr vx hpjdqdu dxvhpfld ghvwuxfflrp b dwhpwdgr olñdjur,No Peligroso,-4.384815454067932,39.474477353222674
eulññd hñ ñrv elhphvwdu txh wrgr srguld gh dcxñ orudñ hpjdqdu gh frpwud fuhhp dxptxh ñd hvwd b sru b hñ hñ dwhpwdgr shñljur ñd sdc,Peligroso,2.564274706799839,36.21530748911777
hpjdqdu b dwhpwdgr oxhuwh b txh orudñ shur xp elhphvwdu b dñhjuld pruodñ hp b hñ ñd d vx olñdjur,Peligroso,-0.7548740475820945,39.73616084718745
